accession,barcode,basecaller,basecaller_model,basecaller_version,bioproject_accession,biosample_accession,ccs_algorithm,coverage,coverage_over_100kb,deepconsensus_coverage,deepconsensus_filename,deepconsensus_path,family_id,filename,filetype,gender,generator_contact,generator_facility,instrument_model,iso_filename,library_source,library_strategy,lima_version,maternal_id,mm_tag,n50,other_comments,paternal_id,path,phasing,platform,platform_unit_1,platform_unit_2,pool,primrose_filename,production,relationship,sample_id,second_order,sequencing_chemistry,siblings,study,third_order,total_gbp,total_reads,whales,file_size
,N/A,,N/A,,PRJNA731524,SAMN12162856,N/A,0.86,N/A,N/A,N/A,N/A,N/A,SE5138_NWM048-4_S4_L006_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/hic/SE5138_NWM048-4_S4_L006_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02055,N/A,N/A,N/A,SRP320775,N/A,2.68,N/A,N/A,1618246584
,N/A,,N/A,,PRJNA731524,SAMN12162856,N/A,0.86,N/A,N/A,N/A,N/A,N/A,SE5138_NWM048-4_S4_L007_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/hic/SE5138_NWM048-4_S4_L007_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02055,N/A,N/A,N/A,SRP320775,N/A,2.66,N/A,N/A,1420391844
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.86,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-4_S10_L002_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L002_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.67,N/A,N/A,1458193273
,N/A,,N/A,,PRJNA731524,SAMN12162856,N/A,0.87,N/A,N/A,N/A,N/A,N/A,SE5138_NWM048-4_S4_L003_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/hic/SE5138_NWM048-4_S4_L003_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02055,N/A,N/A,N/A,SRP320775,N/A,2.7,N/A,N/A,1436777736
,N/A,,N/A,,PRJNA731524,SAMN12162856,N/A,0.87,N/A,N/A,N/A,N/A,N/A,SE5138_NWM048-4_S4_L007_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/hic/SE5138_NWM048-4_S4_L007_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02055,N/A,N/A,N/A,SRP320775,N/A,2.69,N/A,N/A,1616829796
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.87,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-4_S10_L002_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L002_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.69,N/A,N/A,1666228429
,N/A,,N/A,,PRJNA731524,SAMN12162856,N/A,0.88,N/A,N/A,N/A,N/A,N/A,SE5138_NWM048-4_S4_L001_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/hic/SE5138_NWM048-4_S4_L001_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02055,N/A,N/A,N/A,SRP320775,N/A,2.74,N/A,N/A,1459951400
,N/A,,N/A,,PRJNA731524,SAMN12162856,N/A,0.88,N/A,N/A,N/A,N/A,N/A,SE5138_NWM048-4_S4_L003_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/hic/SE5138_NWM048-4_S4_L003_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02055,N/A,N/A,N/A,SRP320775,N/A,2.72,N/A,N/A,1637870385
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.88,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L008_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L008_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.72,N/A,N/A,1472354128
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.88,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-3_S9_L002_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L002_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.72,N/A,N/A,1489886287
,N/A,,N/A,,PRJNA731524,SAMN12162856,N/A,0.89,N/A,N/A,N/A,N/A,N/A,SE5138_NWM048-4_S4_L001_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02055/raw_data/hic/SE5138_NWM048-4_S4_L001_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02055,N/A,N/A,N/A,SRP320775,N/A,2.76,N/A,N/A,1661085694
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.89,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L004_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L004_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.76,N/A,N/A,1473323813
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.89,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L008_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L008_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.75,N/A,N/A,1661259242
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.89,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-3_S9_L002_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L002_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.75,N/A,N/A,1691437493
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.9,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L004_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L004_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.79,N/A,N/A,1682261492
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.9,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L005_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L005_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.79,N/A,N/A,1487073491
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.9,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L006_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L006_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.8,N/A,N/A,1492021872
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.9,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-4_S10_L008_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L008_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.8,N/A,N/A,1513515597
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.91,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L005_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L005_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.82,N/A,N/A,1690103502
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.91,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L006_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L006_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.83,N/A,N/A,1701393782
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.91,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L007_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L007_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.81,N/A,N/A,1499313370
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.91,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L007_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L007_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.83,N/A,N/A,1699481664
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.91,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-4_S10_L004_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L004_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.83,N/A,N/A,1510779121
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.91,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-4_S10_L008_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L008_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.82,N/A,N/A,1714719801
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.92,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L003_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L003_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.84,N/A,N/A,1516097894
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.92,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L003_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L003_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.87,N/A,N/A,1720434124
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.92,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-4_S10_L004_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L004_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.86,N/A,N/A,1734582560
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.92,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-4_S10_L005_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L005_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.86,N/A,N/A,1523868523
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.92,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-4_S10_L006_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L006_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.86,N/A,N/A,1526233469
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.93,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L001_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L001_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.89,N/A,N/A,1542888400
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.93,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-3_S9_L008_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L008_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.88,N/A,N/A,1558262993
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.93,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-4_S10_L003_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L003_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.9,N/A,N/A,1546911588
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.93,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-4_S10_L005_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L005_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.89,N/A,N/A,1741629610
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.93,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-4_S10_L006_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L006_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.89,N/A,N/A,1749772246
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.93,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-4_S10_L007_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L007_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.87,N/A,N/A,1533804938
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.93,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-4_S10_L007_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-4_S10_L007_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.9,N/A,N/A,1747734548
,N/A,,N/A,,PRJNA701308,SAMN17861240,N/A,0.94,N/A,N/A,N/A,N/A,N/A,NWM205b-2_S22_L004_R1_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02572/raw_data/hic/NWM205b-2_S22_L004_R1_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02572,N/A,N/A,N/A,SRP305758,N/A,2.9,N/A,N/A,1648159497
,N/A,,N/A,,PRJNA701308,SAMN17861240,N/A,0.94,N/A,N/A,N/A,N/A,N/A,NWM205b-2_S22_L004_R2_001.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC/HG02572/raw_data/hic/NWM205b-2_S22_L004_R2_001.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02572,N/A,N/A,N/A,SRP305758,N/A,2.9,N/A,N/A,1619685966
,N/A,,N/A,,PRJNA731524,SAMN13957942,N/A,0.94,N/A,N/A,N/A,N/A,N/A,SE5138_NWM051-4_S8_L001_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L001_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG02080,N/A,N/A,N/A,SRP320775,N/A,2.92,N/A,N/A,1746548638
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.94,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-3_S9_L004_R1_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L004_R1_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.91,N/A,N/A,1559227614
,N/A,,N/A,,PRJNA731524,SAMN13957917,N/A,0.94,N/A,N/A,N/A,N/A,N/A,SE5138_NWM052-3_S9_L008_R2_001.trimmed.fastq.gz,fastq,N/A,wseligma@ucsc.edu,University of California Santa Cruz,Illumina NovaSeq 6000,N/A,GENOMIC,Hi-C,N/A,N/A,N/A,N/A,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/hic/SE5138_NWM052-3_S9_L008_R2_001.trimmed.fastq.gz,N/A,ILLUMINA,N/A,N/A,N/A,N/A,add_to_index,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,2.9,N/A,N/A,1751747360
